0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61
26278,1979.0,4549.0,9555.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3503,11263.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4922,13876.0,3150.0,9555.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13676,13367.0,20689.0,23288.0,2874.0,17455.0,21568.0,12311.0,24614.0,278.0,13202.0,10911.0,9555.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27656,13367.0,2874.0,22279.0,5921.0,8817.0,2874.0,22279.0,5921.0,2417.0,3094.0,16476.0,9555.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20558,26525.0,2886.0,25694.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6323,11263.0,3694.0,17033.0,16004.0,1007.0,27157.0,25213.0,28324.0,27620.0,5921.0,25882.0,11274.0,18800.0,28359.0,17627.0,3728.0,6107.0,9555.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14925,1565.0,11263.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17639,11865.0,2886.0,5777.0,17660.0,9555.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10317,16037.0,12837.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13326,18171.0,10755.0,20596.0,2438.0,15451.0,16252.0,22194.0,15451.0,5992.0,15256.0,15451.0,7269.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11185,24962.0,26223.0,10639.0,11263.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
783,25652.0,709.0,28230.0,24962.0,783.0,2417.0,16756.0,3345.0,25931.0,5921.0,26034.0,13367.0,14659.0,1066.0,21125.0,12311.0,783.0,2417.0,27260.0,2874.0,27858.0,23238.0,4606.0,18800.0,2614.0,23238.0,22003.0,9555.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10157,28150.0,11263.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17534,10350.0,3275.0,10755.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11342,21513.0,4387.0,24614.0,15122.0,3345.0,21394.0,9555.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7009,23786.0,23238.0,3665.0,14774.0,12311.0,25809.0,27204.0,9555.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10626,11263.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23967,11263.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23889,11263.0,6685.0,16687.0,25429.0,24941.0,24166.0,5284.0,783.0,20163.0,1047.0,23057.0,781.0,17672.0,14647.0,9555.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15198,25350.0,26247.0,8778.0,11263.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19647,22706.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2129,2874.0,19385.0,783.0,20254.0,9555.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26897,11263.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21478,13367.0,2574.0,26639.0,7201.0,10373.0,5921.0,1066.0,4297.0,11274.0,5921.0,12440.0,2494.0,5921.0,18800.0,1066.0,26639.0,7866.0,9555.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17774,12252.0,4462.0,26019.0,15128.0,4462.0,26631.0,18159.0,4462.0,7372.0,14737.0,4462.0,24842.0,27022.0,4462.0,15446.0,21402.0,4462.0,2237.0,26525.0,4462.0,6700.0,11051.0,2876.0,4462.0,26231.0,24483.0,5720.0,4462.0,11264.0,24483.0,22875.0,4462.0,26231.0,11125.0,4894.0,4462.0,17640.0,23444.0,4462.0,28379.0,5399.0,4462.0,17205.0,327.0,4462.0,17915.0,4018.0,24165.0,4462.0,3548.0,25534.0,13474.0,25491.0,4462.0,23024.0,1289.0,4462.0,16504.0,13474.0,11010.0,9555.0
6685,1793.0,21054.0,27510.0,1020.0,13367.0,17723.0,9963.0,11847.0,24962.0,783.0,20163.0,27068.0,15443.0,14659.0,25877.0,17114.0,15443.0,14659.0,11042.0,12081.0,25773.0,9555.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20427,18634.0,23002.0,2874.0,21590.0,15443.0,4302.0,28302.0,5921.0,14347.0,5921.0,27562.0,2418.0,13202.0,27128.0,13202.0,4302.0,19554.0,18800.0,4887.0,12475.0,9555.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12119,9290.0,649.0,20689.0,10190.0,8667.0,26034.0,13367.0,10829.0,26079.0,9963.0,886.0,24734.0,9555.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6685,21950.0,18753.0,27157.0,24879.0,21032.0,18893.0,6731.0,14816.0,14813.0,13202.0,12579.0,8514.0,9555.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25269,16687.0,5918.0,5921.0,783.0,1793.0,25447.0,7372.0,12006.0,783.0,19734.0,24962.0,16568.0,13367.0,17828.0,2874.0,11657.0,20763.0,13579.0,12006.0,783.0,19734.0,24962.0,11370.0,1248.0,162.0,21355.0,5430.0,9555.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27084,11900.0,9963.0,17547.0,8025.0,24962.0,14604.0,2783.0,3635.0,16189.0,5921.0,8829.0,5921.0,3600.0,7256.0,13202.0,9963.0,4302.0,17285.0,18633.0,2783.0,4327.0,13202.0,13000.0,15920.0,5921.0,23330.0,5921.0,27288.0,13316.0,5921.0,937.0,7256.0,9555.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6685,1793.0,27869.0,13367.0,898.0,14541.0,12636.0,18893.0,18583.0,27828.0,26786.0,2874.0,350.0,22536.0,25184.0,3150.0,9555.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18334,23423.0,18634.0,14659.0,28269.0,6955.0,9419.0,503.0,15443.0,14659.0,9321.0,5028.0,24962.0,879.0,16399.0,2108.0,2874.0,18322.0,5292.0,6540.0,6775.0,6616.0,5921.0,7276.0,18634.0,10762.0,9424.0,20763.0,6362.0,7502.0,24962.0,783.0,15444.0,12395.0,11543.0,7502.0,9963.0,10829.0,9495.0,18800.0,24977.0,9963.0,14659.0,2658.0,7559.0,12006.0,783.0,4531.0,24962.0,11370.0,17413.0,12311.0,16004.0,1007.0,6768.0,12006.0,783.0,13666.0,2603.0,9555.0,,
2203,25692.0,9294.0,13367.0,3139.0,12311.0,2603.0,7155.0,7669.0,9353.0,15046.0,783.0,27284.0,25447.0,11942.0,25692.0,900.0,5921.0,9097.0,13395.0,5921.0,19380.0,16197.0,5921.0,9097.0,14925.0,5921.0,19380.0,27597.0,18800.0,783.0,12487.0,9938.0,9555.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28274,25044.0,24027.0,7424.0,8553.0,17533.0,5921.0,10225.0,14002.0,5284.0,22952.0,25016.0,5921.0,22946.0,18634.0,17533.0,5284.0,22952.0,25016.0,9555.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3212,1625.0,24107.0,10449.0,5284.0,783.0,12487.0,5921.0,27454.0,12092.0,1268.0,9555.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24541,16568.0,5921.0,11491.0,14659.0,22101.0,8796.0,1620.0,20254.0,5921.0,15443.0,5765.0,7687.0,11444.0,18800.0,20512.0,27172.0,27115.0,5921.0,12440.0,830.0,5921.0,8228.0,19542.0,11115.0,5921.0,6731.0,8465.0,9555.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27985,1520.0,11263.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6685,16808.0,3345.0,12081.0,5921.0,2845.0,18800.0,17533.0,5921.0,18800.0,25129.0,9555.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27102,15047.0,4520.0,28096.0,22316.0,9555.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23675,2452.0,26496.0,11263.0,25341.0,4534.0,10001.0,17198.0,12311.0,11263.0,5959.0,25683.0,732.0,1909.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6685,15822.0,11371.0,13367.0,2003.0,12781.0,9555.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24733,24962.0,4391.0,11263.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8450,11491.0,21986.0,5327.0,3702.0,20689.0,23577.0,9555.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17238,11263.0,8570.0,6727.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22644,3345.0,10953.0,18800.0,18006.0,9555.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27181,8397.0,11263.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18852,17495.0,11263.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15610,13933.0,11263.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27102,7771.0,15443.0,10829.0,2949.0,20812.0,24962.0,18943.0,24876.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22517,13147.0,5921.0,26814.0,19554.0,11115.0,5921.0,2116.0,5921.0,8799.0,5921.0,6731.0,28348.0,13202.0,24214.0,9555.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26586,11263.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21478,21117.0,20479.0,7732.0,27870.0,5284.0,2417.0,4520.0,22316.0,9555.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27487,11478.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20427,13367.0,1081.0,14327.0,9963.0,15223.0,15789.0,18800.0,5284.0,9454.0,2874.0,6534.0,12389.0,9555.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20427,13367.0,898.0,19383.0,9963.0,12300.0,20536.0,18115.0,19284.0,5921.0,24159.0,10321.0,13367.0,17080.0,1650.0,20536.0,21088.0,9958.0,23016.0,20603.0,3089.0,15833.0,12311.0,8129.0,9555.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10788,26169.0,2886.0,11446.0,2170.0,26525.0,2886.0,11446.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7009,11185.0,24962.0,25890.0,11125.0,9555.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14115,23734.0,4803.0,11263.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16004,10283.0,14194.0,14048.0,24323.0,21513.0,17617.0,11263.0,21478.0,7424.0,17960.0,21020.0,8605.0,5921.0,20163.0,20620.0,783.0,2417.0,4462.0,26034.0,18634.0,28096.0,22316.0,12006.0,783.0,2417.0,14444.0,25773.0,9555.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3710,24719.0,11263.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23713,17854.0,11263.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19045,11263.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3059,19521.0,8596.0,11263.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6685,1793.0,16549.0,12311.0,9026.0,27157.0,5765.0,16408.0,18411.0,5921.0,15575.0,26169.0,5921.0,16160.0,2901.0,5921.0,3548.0,18411.0,14104.0,662.0,5921.0,20.0,9028.0,18411.0,25534.0,5921.0,12036.0,3548.0,18411.0,14104.0,5921.0,10091.0,28321.0,5921.0,18800.0,5765.0,4887.0,2933.0,14104.0,9555.0,,,,,,,,,,,,,,,,,,,,,,
27339,5481.0,14659.0,11932.0,7122.0,2874.0,23594.0,9555.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21817,11200.0,18935.0,26395.0,16370.0,5284.0,783.0,14259.0,2874.0,25710.0,9963.0,18650.0,5310.0,20164.0,13202.0,19204.0,9555.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539,25074.0,9555.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7009,9436.0,26719.0,16386.0,2886.0,7853.0,5921.0,26452.0,10773.0,9881.0,11263.0,27418.0,2783.0,5992.0,7256.0,7853.0,5921.0,26452.0,10773.0,8158.0,336.0,2783.0,21983.0,7980.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
843,13367.0,2874.0,6852.0,17828.0,15443.0,19380.0,15206.0,12006.0,12142.0,7502.0,12311.0,3375.0,12006.0,2791.0,2336.0,5921.0,740.0,2118.0,740.0,19380.0,8978.0,23637.0,12006.0,783.0,16341.0,789.0,7964.0,12579.0,19309.0,740.0,17558.0,9555.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23675,2452.0,26496.0,11263.0,25341.0,18208.0,8532.0,12311.0,11263.0,1745.0,1428.0,17576.0,10755.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28356,13367.0,8464.0,5592.0,17183.0,9555.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2203,3571.0,16549.0,12311.0,9045.0,13367.0,15833.0,9555.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6685,26639.0,18787.0,18634.0,21196.0,25213.0,9555.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15656,8409.0,23120.0,27284.0,15781.0,22932.0,23238.0,3134.0,3322.0,25607.0,9555.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4922,14357.0,11263.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17545,19756.0,11263.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11185,24962.0,26223.0,23780.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20753,5119.0,15657.0,11263.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20753,5119.0,15657.0,11263.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14554,17743.0,23522.0,2783.0,15091.0,27985.0,7256.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20427,28131.0,22050.0,1478.0,2874.0,783.0,2603.0,10721.0,9555.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
843,18634.0,12736.0,12311.0,1672.0,5921.0,6632.0,18800.0,14083.0,9555.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24541,16568.0,11491.0,3548.0,18411.0,25534.0,13474.0,26647.0,5921.0,10878.0,21596.0,5921.0,16504.0,13474.0,2795.0,9555.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25269,9963.0,783.0,1793.0,25447.0,1609.0,18800.0,9324.0,5921.0,783.0,1793.0,13367.0,7769.0,12311.0,14659.0,8919.0,4835.0,27204.0,24590.0,3070.0,12311.0,9230.0,9555.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15091,22105.0,9800.0,7964.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
938,11200.0,20353.0,2874.0,1823.0,15443.0,15110.0,13638.0,16134.0,9963.0,12006.0,21569.0,23561.0,14793.0,740.0,26983.0,26496.0,23329.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8450,25004.0,11491.0,14659.0,21923.0,15013.0,18800.0,10546.0,15443.0,6731.0,19342.0,5921.0,26483.0,13202.0,18848.0,9555.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27985,11463.0,11263.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783,3790.0,24962.0,6931.0,7256.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6685,1793.0,17378.0,18727.0,14659.0,16004.0,1007.0,12666.0,15443.0,3648.0,27204.0,2874.0,25710.0,783.0,12553.0,11883.0,19007.0,17413.0,4531.0,9555.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20427,21117.0,12311.0,9097.0,20163.0,6412.0,6184.0,14659.0,8373.0,22129.0,17114.0,15443.0,25369.0,25773.0,9555.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
856,19756.0,18598.0,24719.0,11263.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22870,7296.0,12311.0,162.0,6925.0,9555.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20427,18634.0,10762.0,2874.0,992.0,7502.0,12311.0,16422.0,2874.0,20720.0,9097.0,4256.0,9555.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1370,9758.0,26247.0,11263.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6685,1793.0,11933.0,783.0,6100.0,27650.0,2118.0,9555.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16551,3436.0,6714.0,20751.0,21333.0,18800.0,25985.0,17446.0,3150.0,9555.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3256,20879.0,5921.0,10489.0,5921.0,18800.0,11618.0,13480.0,9555.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8313,18652.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4407,1633.0,28058.0,11263.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3851,23120.0,13622.0,13844.0,23120.0,5858.0,27534.0,23134.0,23120.0,20177.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3710,24719.0,11263.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20427,8317.0,14659.0,15833.0,14573.0,21054.0,18800.0,15833.0,770.0,21054.0,10697.0,9555.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1534,783.0,1793.0,21054.0,9525.0,14147.0,218.0,13367.0,9139.0,14166.0,10321.0,16568.0,5921.0,11327.0,28254.0,10499.0,24962.0,3635.0,16980.0,24962.0,23761.0,9555.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18484,13108.0,19340.0,2783.0,22308.0,7256.0,11263.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15652,7502.0,10441.0,11263.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17238,11263.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6073,27984.0,19825.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13107,13367.0,4644.0,2874.0,23053.0,1793.0,25447.0,6592.0,9555.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3006,26266.0,17396.0,2783.0,3485.0,15621.0,7743.0,7256.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7419,25389.0,12311.0,21946.0,1371.0,10192.0,16877.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26924,15840.0,12311.0,19041.0,5921.0,17723.0,9963.0,10171.0,19205.0,23289.0,3369.0,9555.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6685,1793.0,13367.0,26662.0,2874.0,14659.0,9039.0,28308.0,5921.0,9039.0,14831.0,8293.0,9555.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12730,26262.0,2301.0,22174.0,2398.0,9555.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20427,15519.0,4302.0,11674.0,5921.0,3147.0,8667.0,783.0,4441.0,24371.0,23653.0,13156.0,25146.0,22768.0,18800.0,7424.0,26788.0,15443.0,22638.0,9555.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2081,11185.0,11263.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19075,14464.0,5921.0,13418.0,26738.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,8667.0,19734.0,5921.0,3138.0,26921.0,8667.0,26034.0,13367.0,14659.0,8586.0,9695.0,24962.0,783.0,8053.0,20514.0,27458.0,9555.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22677,3345.0,21965.0,9555.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15610,13933.0,11263.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
